type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,close_reason,opening_time_bd,closing_time_bd
sell,0.01,0.02,XAGUSD,90.797,90.705,,,,0,4.6,user,2026-01-14 20:40:03.972,2026-01-14 20:42:50.373
sell,0.01,0.02,XAGUSD,90.797,90.581,,,-2.0,0,10.8,user,2026-01-14 20:40:03.972,2026-01-14 20:43:33.503
sell,0.01,0.01,XAUUSD,4617.837,4609.717,4620.825,4609.717,-0.11,0,8.12,tp,2026-01-14 20:45:01.978,2026-01-14 20:48:42.078
sell,0.01,0.01,XAUUSD,4615.053,4618.187,4619.276,4608.135,-0.11,0,-3.14,user,2026-01-14 20:55:02.112,2026-01-14 20:58:16.689
sell,0.01,0.01,XAUUSD,4613.972,4606.057,4616.993,4604.403,-0.11,0,7.91,user,2026-01-14 21:01:07.705,2026-01-14 21:02:14.754
sell,0.01,0.01,XAUUSD,4604.235,4609.626,4609.626,4596.988,-0.11,0,-5.39,sl,2026-01-14 21:06:02.026,2026-01-14 21:06:38.839
sell,0.01,0.01,XAUUSD,4608.938,4600.677,4609.209,4600.677,-0.11,0,8.26,tp,2026-01-14 21:07:20.841,2026-01-14 21:09:10.618
sell,0.01,0.01,XAUUSD,4613.252,4615.2880000000005,4617.808,4601.337,-0.11,0,-2.04,user,2026-01-14 21:12:58.021,2026-01-14 21:13:22.599
sell,0.01,0.01,XAUUSD,4614.805,4616.683,4616.683,4603.982,-0.11,0,-1.87,sl,2026-01-14 21:15:10.359,2026-01-14 21:15:53.127
buy,0.01,0.01,XAUUSD,4637.846,4636.733,4636.733,,-0.11,0,-1.12,sl,2026-01-15 01:07:26.814,2026-01-15 01:07:55.621
buy,0.01,0.01,XAUUSD,4636.198,4634.827,4634.827,4639.381,-0.11,0,-1.37,sl,2026-01-15 01:13:06.216,2026-01-15 01:15:52.516
buy,0.01,0.01,BTCUSD,96928.21,97351.72,97085.94,97528.76,-0.16,0,4.24,user,2026-01-15 01:11:07.183,2026-01-15 01:26:14.779
buy,0.01,0.01,XAUUSD,4609.342,4606.453,4606.453,4622.46,-0.11,0,-2.89,sl,2026-01-15 13:01:27.700,2026-01-15 13:07:52.864
buy,0.01,0.01,XAUUSD,4607.439,4606.603,4606.603,,-0.11,0,-0.84,sl,2026-01-15 13:06:19.320,2026-01-15 13:07:53.011
buy,0.01,0.01,XAUUSD,4606.018,4613.302,4608.39,4616.185,-0.11,0,7.28,user,2026-01-15 13:08:20.777,2026-01-15 13:19:08.746
sell,0.01,0.01,XAUUSD,4583.833,4590.68,4590.68,,-0.11,0,-6.85,sl,2026-01-15 20:02:23.966,2026-01-15 20:03:27.971
buy,0.01,0.02,XAUUSD,4598.428,4601.638,4595.865,4604.823,,0,3.21,user,2026-01-15 20:14:51.294,2026-01-15 20:22:41.739
buy,0.01,0.02,XAUUSD,4598.428,4604.823,4595.865,4604.823,-0.22,0,6.39,tp,2026-01-15 20:14:51.294,2026-01-15 20:24:28.761
buy,0.01,0.01,XAUUSD,4619.994,4617.135,4617.871,,-0.11,0,-2.85,sl,2026-01-16 05:05:32.260,2026-01-16 05:06:49.894
buy,0.01,0.01,XAUUSD,4618.923,4614.812,4614.812,,-0.11,0,-4.11,sl,2026-01-16 05:02:20.551,2026-01-16 05:14:21.082
sell,0.01,0.01,XAUUSD,4613.009,4610.955,4610.955,4605.449,-0.11,0,2.05,sl,2026-01-16 05:26:10.289,2026-01-16 05:37:28.819
buy,0.01,0.01,XAUUSD,4609.976,4607.835,4607.835,4614.815,-0.11,0,-2.14,sl,2026-01-16 06:00:08.142,2026-01-16 06:02:21.152
buy,0.01,0.01,XAUUSD,4608.365,4607.848,4607.848,4614.957,-0.11,0,-0.52,sl,2026-01-16 06:22:27.866,2026-01-16 06:24:24.746
buy,0.01,0.01,XAUUSD,4600.702,4599.884,4599.884,,-0.11,0,-0.82,sl,2026-01-16 06:47:10.539,2026-01-16 06:50:02.641
sell,0.01,0.01,XAUUSD,4600.209,4602.071,4602.071,4591.076,-0.11,0,-1.86,sl,2026-01-16 06:51:10.160,2026-01-16 06:56:10.316
sell,0.01,0.01,XAUUSD,4597.877,4600.116,4600.116,,-0.11,0,-2.24,sl,2026-01-16 07:05:38.246,2026-01-16 07:08:00.913
buy,0.01,0.01,XAUUSD,4602.611,4606.743,4601.716,4610.341,-0.11,0,4.13,user,2026-01-16 07:19:50.729,2026-01-16 07:26:07.066
buy,0.01,0.01,XAUUSD,4605.751,4604.92,4604.92,4609.657,-0.11,0,-0.83,sl,2026-01-16 07:28:56.691,2026-01-16 07:31:54.544
buy,0.01,0.01,XAUUSD,4605.77,4608.022,4604.966,,-0.11,0,2.25,user,2026-01-16 07:41:16.918,2026-01-16 07:41:44.664
buy,0.01,0.01,XAUUSD,4606.309,4605.704,4605.704,,-0.11,0,-0.61,sl,2026-01-16 07:42:11.419,2026-01-16 07:42:15.497
buy,0.01,0.01,XAUUSD,4606.132,4607.696,4605.454,,-0.11,0,1.57,user,2026-01-16 07:43:02.421,2026-01-16 07:43:07.874
buy,0.01,0.01,XAUUSD,4606.439,4605.27,,,-0.11,0,-1.17,user,2026-01-16 07:44:41.893,2026-01-16 07:45:01.454
buy,0.01,0.01,XAUUSD,4602.291,4601.914,4601.914,,-0.11,0,-0.38,sl,2026-01-16 07:52:37.071,2026-01-16 07:52:39.530
buy,0.01,0.01,XAUUSD,4598.597,4597.952,4598.253,,-0.11,0,-0.65,sl,2026-01-16 10:30:12.581,2026-01-16 10:30:15.745
buy,0.01,0.01,XAUUSD,4606.573,4605.055,4605.055,4617.665,-0.11,0,-1.51,sl,2026-01-16 13:22:43.822,2026-01-16 13:23:31.133
buy,0.01,0.01,XAUUSD,4606.092,4605.203,4605.672,4618.082,-0.11,0,-0.89,sl,2026-01-16 13:24:35.279,2026-01-16 13:41:29.070
buy,0.01,0.01,XAUUSD,4608.091,4606.809,4606.809,,-0.11,0,-1.28,sl,2026-01-16 13:50:36.925,2026-01-16 13:52:48.137
buy,0.01,0.01,XAUUSD,4607.7,4606.946,4606.946,4613.166,-0.11,0,-0.75,sl,2026-01-16 13:53:04.223,2026-01-16 14:00:00.214
buy,0.01,0.01,XAUUSD,4609.171,4607.933,4607.933,,-0.11,0,-1.24,sl,2026-01-16 14:02:02.877,2026-01-16 14:02:20.594
buy,0.01,0.01,XAUUSD,4608.531,4607.956,4607.956,,-0.11,0,-0.57,sl,2026-01-16 14:04:07.534,2026-01-16 14:05:14.617
buy,0.01,0.01,XAUUSD,4608.083,4606.706,4606.941,4610.904,-0.11,0,-1.37,sl,2026-01-16 14:05:41.633,2026-01-16 14:08:30.818
buy,0.01,0.01,XAUUSD,4605.661,4606.743,4605.949,4608.78,-0.11,0,1.08,user,2026-01-16 14:09:58.945,2026-01-16 14:12:20.372
buy,0.01,0.01,XAUUSD,4607.487,4606.377,4606.625,,-0.11,0,-1.11,sl,2026-01-16 14:12:44.059,2026-01-16 14:13:14.466
buy,0.01,0.01,XAUUSD,4606.63,4605.943,4605.943,4608.797,-0.11,0,-0.69,sl,2026-01-16 14:13:50.803,2026-01-16 14:14:06.025
sell,0.01,0.01,XAUUSD,4605.036,4606.546,4606.546,4602.316,-0.11,0,-1.51,sl,2026-01-16 14:15:25.336,2026-01-16 14:16:15.869
buy,0.01,0.01,XAUUSD,4607.098,4606.728,4606.728,,-0.11,0,-0.37,sl,2026-01-16 14:20:07.079,2026-01-16 14:21:46.569
buy,0.01,0.01,XAUUSD,4607.902,4608.564,4607.135,,-0.11,0,0.66,user,2026-01-16 14:23:50.664,2026-01-16 14:24:23.784
buy,0.01,0.01,XAUUSD,4609.007,4609.3240000000005,4607.948,,-0.11,0,0.31,user,2026-01-16 14:27:10.875,2026-01-16 14:27:54.163
buy,0.01,0.01,XAUUSD,4608.844,4609.397,4607.98,,-0.11,0,0.56,user,2026-01-16 14:28:02.468,2026-01-16 14:28:59.213
buy,0.01,0.01,XAUUSD,4608.396,4607.992,4607.992,,-0.11,0,-0.41,sl,2026-01-16 14:32:06.974,2026-01-16 14:32:49.561
buy,0.01,0.01,XAUUSD,4607.592,4606.727,4607.245,,-0.11,0,-0.86,sl,2026-01-16 14:33:56.046,2026-01-16 14:34:22.157
buy,0.01,0.01,XAUUSD,4605.423,4604.934,4604.934,,-0.11,0,-0.49,sl,2026-01-16 14:36:45.559,2026-01-16 14:36:59.269
buy,0.01,0.01,XAUUSD,4606.181,4604.735,4604.735,4608.639,-0.11,0,-1.44,sl,2026-01-16 14:35:04.158,2026-01-16 14:36:59.820
buy,0.02,0.02,XAUUSD,4604.529,4603.967,4603.967,,-0.22,0,-1.13,sl,2026-01-16 14:37:33.668,2026-01-16 14:37:40.774
buy,0.01,0.02,XAUUSD,4604.357,4605.054,4603.887,4609.127,,0,0.69,user,2026-01-16 14:38:20.638,2026-01-16 14:39:20.629
buy,0.01,0.02,XAUUSD,4604.357,4603.887,4603.887,4609.127,-0.22,0,-0.47,sl,2026-01-16 14:38:20.638,2026-01-16 14:40:35.031
buy,0.02,0.02,XAUUSD,4605.051,4603.866,4603.866,4608.628,-0.22,0,-2.37,sl,2026-01-16 14:42:57.169,2026-01-16 14:43:36.187
buy,0.02,0.02,XAUUSD,4602.399,4602.456,4601.902,4603.513,-0.22,0,0.11,user,2026-01-16 14:45:22.753,2026-01-16 14:45:50.019
buy,0.02,0.02,XAUUSD,4602.353,4601.874,4601.874,4603.19,-0.22,0,-0.96,sl,2026-01-16 14:47:03.177,2026-01-16 14:47:30.284
sell,0.03,0.03,XAUUSD,4602.545,4603.256,4603.256,4598.89,-0.33,0,-2.13,sl,2026-01-16 14:48:20.392,2026-01-16 14:48:55.953
buy,0.01,0.01,XAUUSD,4606.912,4605.089,4605.089,4610.553,-0.11,0,-1.82,sl,2026-01-16 14:55:35.256,2026-01-16 14:55:54.676
buy,0.02,0.02,XAUUSD,4605.529,4604.549,,,-0.22,0,-1.96,user,2026-01-16 14:56:07.613,2026-01-16 14:56:27.925
sell,0.01,0.03,XAUUSD,4604.455,4603.24,4604.89,4599.114,,0,1.22,user,2026-01-16 14:57:21.982,2026-01-16 14:59:19.687
sell,0.01,0.03,XAUUSD,4604.455,4602.868,4604.89,4599.114,,0,1.59,user,2026-01-16 14:57:21.982,2026-01-16 14:59:40.602
sell,0.01,0.03,XAUUSD,4604.455,4603.265,4604.89,4599.114,-0.33,0,1.19,user,2026-01-16 14:57:21.982,2026-01-16 14:59:59.753
buy,0.01,0.01,XAUUSD,4603.242,4604.405,4603.255,4605.344,-0.11,0,1.17,user,2026-01-16 15:03:11.122,2026-01-16 15:03:52.646
buy,0.01,0.01,XAUUSD,4604.161,4605.298,4603.026,4606.693,-0.11,0,1.14,user,2026-01-16 15:04:26.391,2026-01-16 15:05:24.882
sell,0.01,0.01,XAUUSD,4606.17,4603.301,4606.46,4603.165,-0.11,0,2.87,user,2026-01-16 15:09:46.992,2026-01-16 15:15:59.155
buy,0.01,0.01,XAUUSD,4603.694,4602.029,4602.3,4607.516,-0.11,0,-1.66,sl,2026-01-16 15:18:33.552,2026-01-16 15:24:01.182
sell,0.01,0.01,XAUUSD,4599.671,4600.627,4601.047,4596.56,-0.11,0,-0.96,user,2026-01-16 15:33:22.501,2026-01-16 15:38:40.284
buy,0.01,0.01,XAUUSD,4607.173,4609.959,4604.722,4611.605,-0.11,0,2.79,user,2026-01-16 17:15:16.655,2026-01-16 17:25:30.002
buy,0.01,0.01,XAUUSD,4613.375,4612.701,4611.784,4618.779,-0.11,0,-0.68,user,2026-01-16 17:36:06.759,2026-01-16 17:37:10.753
buy,0.04,0.04,BTCUSD,95361.16,95286.63,95286.63,95559.69,-0.64,0,-2.98,sl,2026-01-16 17:38:19.500,2026-01-16 17:44:43.044
buy,0.01,0.01,XAUUSD,4613.79,4611.799,4611.799,4621.824,-0.11,0,-1.99,sl,2026-01-16 17:49:15.677,2026-01-16 18:00:20.738
buy,0.02,0.02,XAUUSD,4611.12,4609.656,4609.656,4616.241,-0.22,0,-2.93,sl,2026-01-16 18:05:50.022,2026-01-16 18:06:02.155
buy,0.01,0.01,XAUUSD,4611.021,4606.304,4606.304,,-0.11,0,-4.72,sl,2026-01-16 18:06:50.361,2026-01-16 18:24:09.227
buy,0.01,0.01,XAUUSD,4605.89,4607.334,4604.848,4615.906,-0.11,0,1.44,user,2026-01-16 18:25:51.589,2026-01-16 18:26:47.792
buy,0.01,0.01,XAUUSD,4606.709,4604.2970000000005,4604.78,4616.878,-0.11,0,-2.41,sl,2026-01-16 18:29:15.502,2026-01-16 18:30:38.388
buy,0.04,0.04,BTCUSD,95392.98,95378.12,95378.12,103255.67,-0.64,0,-0.6,sl,2026-01-16 17:47:42.110,2026-01-16 18:49:44.936
buy,0.01,0.01,XAUUSD,4604.492,4598.2080000000005,,4614.443,-0.11,0,-6.28,user,2026-01-16 18:50:49.332,2026-01-16 18:53:06.502
buy,0.01,0.01,XAUUSD,4602.677,4598.407,4598.407,4612.737,-0.11,0,-4.27,sl,2026-01-16 18:56:44.386,2026-01-16 19:04:57.861
buy,0.01,0.02,XAUUSD,4599.785,4602.773,4597.879,4609.057,,0,2.98,user,2026-01-16 19:06:15.984,2026-01-16 19:07:27.379
buy,0.01,0.01,XAUUSD,4601.497,4599.467,4599.88,4611.209,-0.11,0,-2.03,sl,2026-01-16 19:08:12.844,2026-01-16 19:08:48.673
buy,0.01,0.02,XAUUSD,4599.785,4597.879,4597.879,4609.057,-0.22,0,-1.91,sl,2026-01-16 19:06:15.984,2026-01-16 19:09:54.116
sell,0.01,0.01,XAUUSD,4597.512,4596.186,4599.059,4590.596,-0.11,0,1.32,user,2026-01-16 19:14:40.250,2026-01-16 19:15:46.751
sell,0.01,0.01,XAUUSD,4596.477,4590.034,4599.179,4590.619,-0.11,0,6.45,tp,2026-01-16 19:13:11.183,2026-01-16 19:16:45.604
sell,0.01,0.01,XAUUSD,4591.193,4594.587,4594.209,4578.658,-0.11,0,-3.4,sl,2026-01-16 19:24:49.169,2026-01-16 19:33:11.353
buy,0.01,0.01,XAUUSD,4595.805,4595.061,4591.482,4606.419,-0.11,0,-0.75,user,2026-01-16 19:34:05.490,2026-01-16 19:35:00.302
sell,0.02,0.02,XAUUSD,4594.781,4598.02,4598.02,4580.433,-0.22,0,-6.48,sl,2026-01-16 19:35:14.145,2026-01-16 19:35:40.956
buy,0.01,0.01,XAUUSD,4597.72,4593.692,4593.692,4607.447,-0.11,0,-4.03,sl,2026-01-16 19:36:44.232,2026-01-16 19:39:01.355
buy,0.01,0.01,BTCUSD,95406.66,95324.77,95324.77,95863.99,-0.16,0,-0.82,sl,2026-01-16 19:10:15.368,2026-01-16 19:39:36.992
sell,0.01,0.02,XAUUSD,4592.623,4596.062,4596.418,4578.776,,0,-3.44,user,2026-01-16 19:40:33.026,2026-01-16 19:41:17.551
sell,0.01,0.02,XAUUSD,4592.623,4596.418,4596.418,4578.776,-0.22,0,-3.8,sl,2026-01-16 19:40:33.026,2026-01-16 19:41:18.447
buy,0.01,0.01,XAUUSD,4599.911,4601.417,4594.267,4625.207,-0.11,0,1.51,user,2026-01-16 19:48:16.279,2026-01-16 19:50:03.581
buy,0.01,0.01,XAUUSD,4598.694,4600.887,4594.904,4610.055,-0.11,0,2.2,user,2026-01-16 19:44:17.135,2026-01-16 19:57:26.896
buy,0.01,0.01,XAUUSD,4599.355,4602.175,4597.769,4624.32,-0.11,0,2.82,user,2026-01-16 20:03:31.139,2026-01-16 20:04:45.951
buy,0.01,0.01,XAUUSD,4604.519,4603.496,4603.496,4610.631,-0.11,0,-1.02,sl,2026-01-16 20:08:18.712,2026-01-16 20:10:01.171
buy,0.01,0.01,XAUUSD,4595.449,4607.398,4602.328,4617.068,-0.11,0,11.95,user,2026-01-16 19:42:18.635,2026-01-16 20:14:35.385
buy,0.01,0.01,XAUUSD,4605.191,4602.243,4602.243,4613.667,-0.11,0,-2.95,sl,2026-01-16 20:21:07.463,2026-01-16 20:24:50.424
buy,0.01,0.01,XAUUSD,4603.619,4602.243,4602.243,4607.42,-0.11,0,-1.38,sl,2026-01-16 20:23:40.723,2026-01-16 20:24:50.515
buy,0.01,0.01,XAUUSD,4602.688,4602.01,4602.01,4606.725,-0.11,0,-0.68,sl,2026-01-16 20:24:37.114,2026-01-16 20:24:58.772
buy,0.01,0.01,XAUUSD,4605.444,4604.23,4604.23,4609.41,-0.11,0,-1.21,sl,2026-01-16 20:26:58.365,2026-01-16 20:27:04.859
sell,0.01,0.01,XAUUSD,4597.542,4601.243,4601.243,4593.441,-0.11,0,-3.7,sl,2026-01-16 20:31:31.897,2026-01-16 20:32:00.094
buy,0.01,0.05,XAUUSD,4607.929,4610.121,4604.707,,,0,2.19,user,2026-01-16 20:35:14.365,2026-01-16 20:36:39.754
buy,0.01,0.05,XAUUSD,4607.929,4610.433,4604.707,,,0,2.5,user,2026-01-16 20:35:14.365,2026-01-16 20:36:48.290
buy,0.01,0.05,XAUUSD,4607.929,4610.004,4604.707,,,0,2.07,user,2026-01-16 20:35:14.365,2026-01-16 20:37:12.811
buy,0.01,0.05,XAUUSD,4607.929,4607.0,4604.707,,,0,-0.93,user,2026-01-16 20:35:14.365,2026-01-16 20:38:55.481
buy,0.01,0.05,XAUUSD,4607.929,4604.707,4604.707,,-0.55,0,-3.22,sl,2026-01-16 20:35:14.365,2026-01-16 20:39:56.610
buy,0.01,0.05,XAUUSD,4608.122,4609.8330000000005,4607.148,,,0,1.71,user,2026-01-16 20:40:53.043,2026-01-16 20:45:27.063
buy,0.01,0.05,XAUUSD,4608.122,4608.222,4607.148,,,0,0.1,user,2026-01-16 20:40:53.043,2026-01-16 20:46:07.152
buy,0.01,0.05,XAUUSD,4608.122,4608.808,4607.148,,,0,0.69,user,2026-01-16 20:40:53.043,2026-01-16 20:46:16.695
buy,0.03,0.03,XAUUSD,4612.563,4612.951,,,-0.33,0,1.16,user,2026-01-16 20:48:23.180,2026-01-16 20:48:38.753
buy,0.01,0.05,XAUUSD,4608.122,4614.152,4607.148,,,0,6.03,user,2026-01-16 20:40:53.043,2026-01-16 20:50:04.666
buy,0.01,0.01,XAUUSD,4611.843,4612.845,4609.318,,-0.11,0,1.01,user,2026-01-16 20:51:00.224,2026-01-16 20:51:26.360
buy,0.01,0.05,XAUUSD,4608.122,4609.041,4607.148,,-0.55,0,0.92,user,2026-01-16 20:40:53.043,2026-01-16 20:59:30.164
buy,0.05,0.05,XAUUSD,4610.601,4611.647,4608.964,4616.978,-0.55,0,5.23,user,2026-01-16 21:01:09.379,2026-01-16 21:01:19.366
buy,0.01,0.01,USOIL,59.795,59.369,59.369,62.257,-0.13,0,-4.26,sl,2026-01-16 17:31:35.876,2026-01-16 21:01:55.126
buy,0.05,0.05,XAUUSD,4610.581,4611.935,4608.785,4617.903,-0.55,0,6.77,user,2026-01-16 21:02:26.591,2026-01-16 21:02:34.706
buy,0.05,0.05,XAUUSD,4617.002,4616.633,4614.729,4626.371,-0.55,0,-1.84,user,2026-01-16 21:09:10.337,2026-01-16 21:09:37.284
buy,0.05,0.05,XAUUSD,4616.906,4616.3330000000005,4614.819,4620.659,-0.55,0,-2.86,user,2026-01-16 21:09:58.131,2026-01-16 21:10:56.803
buy,0.05,0.05,XAUUSD,4616.958,4617.237,4614.799,4626.178,-0.55,0,1.4,user,2026-01-16 21:11:33.738,2026-01-16 21:11:38.399
buy,0.05,0.05,XAUUSD,4617.117,4617.223,4614.799,4626.782,-0.55,0,0.53,user,2026-01-16 21:12:16.769,2026-01-16 21:12:51.731
buy,0.05,0.05,XAUUSD,4618.05,4616.901,4614.817,4626.801,-0.55,0,-5.74,user,2026-01-16 21:13:11.144,2026-01-16 21:13:19.685
buy,0.05,0.05,XAUUSD,4616.483,4614.799,4614.799,4618.287,-0.55,0,-8.42,sl,2026-01-16 21:14:02.658,2026-01-16 21:16:07.498
buy,0.05,0.1,XAUUSD,4617.02,4616.3,4614.687,4623.589,,0,-3.6,user,2026-01-16 21:17:16.647,2026-01-16 21:17:42.866
buy,0.05,0.1,XAUUSD,4617.02,4614.418,4614.687,4623.589,-1.1,0,-13.01,sl,2026-01-16 21:17:16.647,2026-01-16 21:18:34.624
buy,0.01,0.01,XAUUSD,4613.106,4612.2,4612.2,4625.958,-0.11,0,-0.91,sl,2026-01-16 21:03:13.565,2026-01-16 21:18:35.835
sell,0.1,0.1,XAUUSD,4614.04,4607.799,4617.899,4607.799,-1.1,0,62.41,tp,2026-01-16 21:19:11.708,2026-01-16 21:19:53.233
sell,0.01,0.01,XAUUSD,4598.371,4592.613,4602.767,4592.613,-0.11,0,5.76,tp,2026-01-16 21:23:42.800,2026-01-16 21:24:02.509
sell,0.01,0.01,XAUUSD,4545.287,4540.856,4557.145,4529.632,-0.11,0,4.43,user,2026-01-16 21:34:52.467,2026-01-16 21:35:02.521
sell,0.01,0.01,XAUUSD,4551.387,4549.18,4555.982,4533.223,-0.11,0,2.21,user,2026-01-16 21:39:25.157,2026-01-16 21:39:47.023
buy,0.01,0.01,XAUUSD,4555.347,4560.585,4552.451,4572.906,-0.11,0,5.24,user,2026-01-16 21:44:48.057,2026-01-16 21:45:13.171
buy,0.01,0.01,XAUUSD,4564.28,4567.028,4560.186,4580.636,-0.11,0,2.75,user,2026-01-16 21:46:37.157,2026-01-16 21:47:53.723
buy,0.01,0.01,XAUUSD,4568.166,4566.515,4566.809,4585.081,-0.11,0,-1.65,sl,2026-01-16 21:49:10.058,2026-01-16 21:49:25.744
buy,0.01,0.01,XAUUSD,4572.291,4573.155,4569.858,4588.285,-0.11,0,0.87,user,2026-01-16 21:55:34.219,2026-01-16 21:55:57.869
buy,0.01,0.01,XAUUSD,4572.483,4569.998,4569.998,4580.632,-0.11,0,-2.48,sl,2026-01-16 21:56:14.999,2026-01-16 21:57:02.707
buy,0.01,0.01,XAUUSD,4573.843,4570.749,4570.749,4589.169,-0.11,0,-3.09,sl,2026-01-16 22:02:09.975,2026-01-16 22:02:36.415
sell,0.01,0.01,XAUUSD,4577.822,4580.43,4580.071,4562.613,-0.11,0,-2.61,sl,2026-01-16 22:04:56.144,2026-01-16 22:05:04.352
buy,0.01,0.01,XAUUSD,4580.545,4585.183,,4596.176,-0.11,0,4.63,user,2026-01-16 22:06:46.188,2026-01-16 22:06:52.838
buy,0.01,0.01,XAUUSD,4587.699,4585.856,4585.856,4607.582,-0.11,0,-1.84,sl,2026-01-16 22:08:43.072,2026-01-16 22:16:46.384
buy,0.01,0.01,XAUUSD,4587.278,4590.063,4578.627,4601.187,-0.11,0,2.78,user,2026-01-16 22:20:50.673,2026-01-16 22:21:03.764
buy,0.01,0.01,XAUUSD,4591.327,4593.188,4584.343,4607.888,-0.11,0,1.86,user,2026-01-16 22:20:25.942,2026-01-16 22:23:04.358
buy,0.01,0.01,XAUUSD,4592.312,4589.995,4590.585,4607.119,-0.11,0,-2.31,sl,2026-01-16 22:25:37.701,2026-01-16 22:26:39.505
buy,0.02,0.02,XAUUSD,4593.168,4592.656,,4606.051,-0.22,0,-1.03,user,2026-01-16 22:27:11.159,2026-01-16 22:27:18.285
buy,0.02,0.02,XAUUSD,4592.299,4593.3,,4606.67,-0.22,0,2.0,user,2026-01-16 22:27:28.052,2026-01-16 22:27:51.229
buy,0.02,0.02,XAUUSD,4594.495,4595.072,,4610.913,-0.22,0,1.15,user,2026-01-16 22:28:01.353,2026-01-16 22:28:06.934
buy,0.01,0.01,XAUUSD,4593.721,4591.575,4591.575,4610.233,-0.11,0,-2.14,sl,2026-01-16 22:29:02.633,2026-01-16 22:29:26.670
buy,0.01,0.01,XAUUSD,4594.623,4591.575,4591.575,4610.988,-0.11,0,-3.04,sl,2026-01-16 22:28:41.611,2026-01-16 22:29:26.701
buy,0.02,0.02,XAUUSD,4591.974,4594.136,4589.785,4608.925,-0.22,0,4.32,user,2026-01-16 22:31:48.958,2026-01-16 22:32:02.368
buy,0.01,0.01,XAUUSD,4590.611,4589.59,4588.884,4608.624,-0.11,0,-1.02,user,2026-01-16 22:32:49.666,2026-01-16 22:33:33.850
buy,0.01,0.01,XAUUSD,4590.693,4593.7210000000005,4588.103,4594.32,-0.11,0,3.03,user,2026-01-16 22:35:01.986,2026-01-16 22:35:42.871
buy,0.01,0.01,XAUUSD,4593.072,4590.004,4590.004,,-0.11,0,-3.07,sl,2026-01-16 22:48:08.970,2026-01-16 22:48:44.651
buy,0.01,0.01,XAUUSD,4596.438,4589.496,4589.496,,-0.11,0,-6.94,sl,2026-01-16 22:41:03.177,2026-01-16 22:48:54.356
sell,0.01,0.01,XAUUSD,4587.209,4588.669,4589.595,,-0.11,0,-1.46,user,2026-01-16 22:55:52.562,2026-01-16 22:58:06.522
sell,0.01,0.01,XAUUSD,4588.396,4589.645,4589.645,4576.488,-0.11,0,-1.25,sl,2026-01-16 22:52:05.731,2026-01-16 22:58:16.838
sell,0.01,0.01,XAUUSD,4578.589,4578.066,,,-0.11,0,0.52,user,2026-01-16 23:30:05.405,2026-01-16 23:30:19.369
sell,0.01,0.01,XAUUSD,4581.418,4584.399,4584.399,4572.245,-0.11,0,-2.98,sl,2026-01-16 23:30:47.221,2026-01-16 23:32:26.034
sell,0.01,0.01,XAUUSD,4583.827,4586.502,4586.502,4573.551,-0.11,0,-2.67,sl,2026-01-16 23:33:01.467,2026-01-16 23:38:33.181
sell,0.01,0.01,XAUUSD,4583.138,4580.909,4585.267,4578.833,-0.11,0,2.23,user,2026-01-16 23:41:36.233,2026-01-16 23:45:06.135
sell,0.01,0.01,XAUUSD,4583.001,4585.186,4585.186,4577.546,-0.11,0,-2.19,sl,2026-01-16 23:51:17.007,2026-01-17 00:03:36.379
buy,0.01,0.01,XAUUSD,4589.636,4590.435,4588.382,4591.704,-0.11,0,0.8,user,2026-01-17 01:45:07.384,2026-01-17 01:45:48.468
buy,0.01,0.01,XAUUSD,4589.827,4590.311,4588.371,4591.684,-0.11,0,0.48,user,2026-01-17 01:46:18.024,2026-01-17 01:48:24.552
buy,0.01,0.01,XAUUSD,4591.302,4591.861,,,-0.11,0,0.56,user,2026-01-17 01:56:08.845,2026-01-17 01:56:17.432
buy,0.01,0.01,XAUUSD,4591.55,4590.51,4590.51,,-0.11,0,-1.04,sl,2026-01-17 01:57:02.798,2026-01-17 01:59:14.646
sell,0.01,0.01,XAUUSD,4594.554,4592.624,4596.036,4592.624,-0.11,0,1.93,tp,2026-01-17 02:08:48.615,2026-01-17 02:12:35.409
sell,0.01,0.01,XAUUSD,4588.964,4585.918,4591.082,4584.116,-0.11,0,3.04,user,2026-01-17 02:20:38.960,2026-01-17 02:30:19.158
sell,0.01,0.01,XAUUSD,4585.364,4585.1810000000005,,,-0.11,0,0.18,user,2026-01-17 02:36:30.675,2026-01-17 02:36:53.507
buy,0.01,0.01,XAUUSD,4585.945,4586.415,4585.016,4586.814,-0.11,0,0.47,user,2026-01-17 02:40:18.343,2026-01-17 02:41:22.783
sell,0.01,0.01,XAUUSD,4584.899,4584.738,4587.246,4582.594,-0.11,0,0.16,user,2026-01-17 02:45:41.178,2026-01-17 02:46:33.517
buy,0.01,0.01,XAUUSD,4586.89,4587.543,4585.878,,-0.11,0,0.65,user,2026-01-17 02:52:30.929,2026-01-17 02:53:23.595
buy,0.01,0.01,XAUUSD,4588.466,4586.46,4586.46,,-0.11,0,-2.01,sl,2026-01-17 02:55:27.782,2026-01-17 02:56:10.148
buy,0.01,0.01,XAUUSD,4582.808,4584.719,4581.952,4592.911,-0.11,0,1.91,user,2026-01-17 03:04:09.077,2026-01-17 03:13:02.381
buy,0.01,0.01,BTCUSD,95467.98,95369.99,95369.99,,-0.16,0,-0.98,sl,2026-01-17 05:36:09.303,2026-01-17 07:40:24.616
