ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1948148235,2026-01-19T00:39:35.526000,2026-01-19T00:39:39.655000,buy,0.01,0.01,XAUUSD,4679.309,4679.101,4677.231,4689.889,-0.11,0,-0.21,,,user
1948139379,2026-01-19T00:34:27.529000,2026-01-19T00:35:03.187000,buy,0.01,0.01,XAUUSD,4677.617,4677.601,4675.866,4688.956,-0.11,0,-0.02,,,user
1948128128,2026-01-19T00:25:52.721000,2026-01-19T00:30:02.692000,buy,0.01,0.01,XAUUSD,4676.999,4674.305,4673.841,,-0.11,0,-2.69,,,user
1948034279,2026-01-18T23:41:19.390000,2026-01-19T00:23:28.380000,buy,0.01,0.01,XAUUSD,4668.828,4677.557,4659.609,4693.322,-0.11,0,8.73,,,user
1948099190,2026-01-19T00:13:55.815000,2026-01-19T00:14:35.681000,buy,0.01,0.01,XAUUSD,4666.738,4665.213,4664.772,,-0.11,0,-1.53,,,user
1948021169,2026-01-18T23:36:42.511000,2026-01-18T23:37:50.755000,sell,0.01,0.01,XAGUSD,93.488,93.414,93.729,92.794,-1,0,3.7,,,user
1948014873,2026-01-18T23:34:09.658000,2026-01-18T23:34:12.216000,buy,0.01,0.01,XAGUSD,93.623,93.506,93.506,94.333,-1,0,-5.85,,,sl
1947994935,2026-01-18T23:27:02.508000,2026-01-18T23:30:50.935000,buy,0.01,0.01,XAGUSD,93.228,93.492,93.198,93.76,-1,0,13.2,,,user
1947979381,2026-01-18T23:20:04.246000,2026-01-18T23:20:55.354000,buy,0.01,0.01,XAUUSD,4662.7,4666.439,4654.781,,-0.11,0,3.74,,,user
1947970410,2026-01-18T23:16:02.927000,2026-01-18T23:18:14.196000,buy,0.01,0.01,XAUUSD,4662.346,4661.146,4661.146,,-0.11,0,-1.2,,,sl
1947690135,2026-01-16T23:36:09.303000,2026-01-17T01:40:24.616000,buy,0.01,0.01,BTCUSD,95467.98,95369.99,95369.99,,-0.16,0,-0.98,,,sl
1947669059,2026-01-16T21:04:09.077000,2026-01-16T21:13:02.381000,buy,0.01,0.01,XAUUSD,4582.808,4584.719,4581.952,4592.911,-0.11,0,1.91,,,user
1947665344,2026-01-16T20:55:27.782000,2026-01-16T20:56:10.148000,buy,0.01,0.01,XAUUSD,4588.466,4586.46,4586.46,,-0.11,0,-2.01,,,sl
1947663873,2026-01-16T20:52:30.929000,2026-01-16T20:53:23.595000,buy,0.01,0.01,XAUUSD,4586.89,4587.543,4585.878,,-0.11,0,0.65,,,user
1947661560,2026-01-16T20:45:41.178000,2026-01-16T20:46:33.517000,sell,0.01,0.01,XAUUSD,4584.899,4584.738,4587.246,4582.594,-0.11,0,0.16,,,user
1947659529,2026-01-16T20:40:18.343000,2026-01-16T20:41:22.783000,buy,0.01,0.01,XAUUSD,4585.945,4586.415,4585.016,4586.814,-0.11,0,0.47,,,user
1947657772,2026-01-16T20:36:30.675000,2026-01-16T20:36:53.507000,sell,0.01,0.01,XAUUSD,4585.364,4585.1810000000005,,,-0.11,0,0.18,,,user
1947649707,2026-01-16T20:20:38.960000,2026-01-16T20:30:19.158000,sell,0.01,0.01,XAUUSD,4588.964,4585.918,4591.082,4584.116,-0.11,0,3.04,,,user
1947643892,2026-01-16T20:08:48.615000,2026-01-16T20:12:35.409000,sell,0.01,0.01,XAUUSD,4594.554,4592.624,4596.036,4592.624,-0.11,0,1.93,,,tp
1947637696,2026-01-16T19:57:02.798000,2026-01-16T19:59:14.646000,buy,0.01,0.01,XAUUSD,4591.55,4590.51,4590.51,,-0.11,0,-1.04,,,sl
1947637308,2026-01-16T19:56:08.845000,2026-01-16T19:56:17.432000,buy,0.01,0.01,XAUUSD,4591.302,4591.861,,,-0.11,0,0.56,,,user
1947633439,2026-01-16T19:46:18.024000,2026-01-16T19:48:24.552000,buy,0.01,0.01,XAUUSD,4589.827,4590.311,4588.371,4591.684,-0.11,0,0.48,,,user
1947633039,2026-01-16T19:45:07.384000,2026-01-16T19:45:48.468000,buy,0.01,0.01,XAUUSD,4589.636,4590.435,4588.382,4591.704,-0.11,0,0.8,,,user
1947541851,2026-01-16T17:51:17.007000,2026-01-16T18:03:36.379000,sell,0.01,0.01,XAUUSD,4583.001,4585.186,4585.186,4577.546,-0.11,0,-2.19,,,sl
1947530232,2026-01-16T17:41:36.233000,2026-01-16T17:45:06.135000,sell,0.01,0.01,XAUUSD,4583.138,4580.909,4585.267,4578.833,-0.11,0,2.23,,,user
1947520164,2026-01-16T17:33:01.467000,2026-01-16T17:38:33.181000,sell,0.01,0.01,XAUUSD,4583.827,4586.502,4586.502,4573.551,-0.11,0,-2.67,,,sl
1947516553,2026-01-16T17:30:47.221000,2026-01-16T17:32:26.034000,sell,0.01,0.01,XAUUSD,4581.418,4584.399,4584.399,4572.245,-0.11,0,-2.98,,,sl
1947514865,2026-01-16T17:30:05.405000,2026-01-16T17:30:19.369000,sell,0.01,0.01,XAUUSD,4578.589,4578.066,,,-0.11,0,0.52,,,user
1947446958,2026-01-16T16:52:05.731000,2026-01-16T16:58:16.838000,sell,0.01,0.01,XAUUSD,4588.396,4589.645,4589.645,4576.488,-0.11,0,-1.25,,,sl
1947455581,2026-01-16T16:55:52.562000,2026-01-16T16:58:06.522000,sell,0.01,0.01,XAUUSD,4587.209,4588.669,4589.595,,-0.11,0,-1.46,,,user
1947422515,2026-01-16T16:41:03.177000,2026-01-16T16:48:54.356000,buy,0.01,0.01,XAUUSD,4596.438,4589.496,4589.496,,-0.11,0,-6.94,,,sl
1947435369,2026-01-16T16:48:08.970000,2026-01-16T16:48:44.651000,buy,0.01,0.01,XAUUSD,4593.072,4590.004,4590.004,,-0.11,0,-3.07,,,sl
1947408944,2026-01-16T16:35:01.986000,2026-01-16T16:35:42.871000,buy,0.01,0.01,XAUUSD,4590.693,4593.7210000000005,4588.103,4594.32,-0.11,0,3.03,,,user
1947404488,2026-01-16T16:32:49.666000,2026-01-16T16:33:33.850000,buy,0.01,0.01,XAUUSD,4590.611,4589.59,4588.884,4608.624,-0.11,0,-1.02,,,user
1947402240,2026-01-16T16:31:48.958000,2026-01-16T16:32:02.368000,buy,0.02,0.02,XAUUSD,4591.974,4594.136,4589.785,4608.925,-0.22,0,4.32,,,user
1947395697,2026-01-16T16:28:41.611000,2026-01-16T16:29:26.701000,buy,0.01,0.01,XAUUSD,4594.623,4591.575,4591.575,4610.988,-0.11,0,-3.04,,,sl
1947396287,2026-01-16T16:29:02.633000,2026-01-16T16:29:26.670000,buy,0.01,0.01,XAUUSD,4593.721,4591.575,4591.575,4610.233,-0.11,0,-2.14,,,sl
1947393820,2026-01-16T16:28:01.353000,2026-01-16T16:28:06.934000,buy,0.02,0.02,XAUUSD,4594.495,4595.072,,4610.913,-0.22,0,1.15,,,user
1947391987,2026-01-16T16:27:28.052000,2026-01-16T16:27:51.229000,buy,0.02,0.02,XAUUSD,4592.299,4593.3,,4606.67,-0.22,0,2,,,user
1947391573,2026-01-16T16:27:11.159000,2026-01-16T16:27:18.285000,buy,0.02,0.02,XAUUSD,4593.168,4592.656,,4606.051,-0.22,0,-1.03,,,user
1947388726,2026-01-16T16:25:37.701000,2026-01-16T16:26:39.505000,buy,0.01,0.01,XAUUSD,4592.312,4589.995,4590.585,4607.119,-0.11,0,-2.31,,,sl
1947374940,2026-01-16T16:20:25.942000,2026-01-16T16:23:04.358000,buy,0.01,0.01,XAUUSD,4591.327,4593.188,4584.343,4607.888,-0.11,0,1.86,,,user
1947376357,2026-01-16T16:20:50.673000,2026-01-16T16:21:03.764000,buy,0.01,0.01,XAUUSD,4587.278,4590.063,4578.627,4601.187,-0.11,0,2.78,,,user
1947335763,2026-01-16T16:08:43.072000,2026-01-16T16:16:46.384000,buy,0.01,0.01,XAUUSD,4587.699,4585.856,4585.856,4607.582,-0.11,0,-1.84,,,sl
1947324073,2026-01-16T16:06:46.188000,2026-01-16T16:06:52.838000,buy,0.01,0.01,XAUUSD,4580.545,4585.183,,4596.176,-0.11,0,4.63,,,user
1947318544,2026-01-16T16:04:56.144000,2026-01-16T16:05:04.352000,sell,0.01,0.01,XAUUSD,4577.822,4580.43,4580.071,4562.613,-0.11,0,-2.61,,,sl
1947308468,2026-01-16T16:02:09.975000,2026-01-16T16:02:36.415000,buy,0.01,0.01,XAUUSD,4573.843,4570.749,4570.749,4589.169,-0.11,0,-3.09,,,sl
1947289449,2026-01-16T15:56:14.999000,2026-01-16T15:57:02.707000,buy,0.01,0.01,XAUUSD,4572.483,4569.998,4569.998,4580.632,-0.11,0,-2.48,,,sl
1947286574,2026-01-16T15:55:34.219000,2026-01-16T15:55:57.869000,buy,0.01,0.01,XAUUSD,4572.291,4573.155,4569.858,4588.285,-0.11,0,0.87,,,user
1947262651,2026-01-16T15:49:10.058000,2026-01-16T15:49:25.744000,buy,0.01,0.01,XAUUSD,4568.166,4566.515,4566.809,4585.081,-0.11,0,-1.65,,,sl
1947251031,2026-01-16T15:46:37.157000,2026-01-16T15:47:53.723000,buy,0.01,0.01,XAUUSD,4564.28,4567.028,4560.186,4580.636,-0.11,0,2.75,,,user
1947241110,2026-01-16T15:44:48.057000,2026-01-16T15:45:13.171000,buy,0.01,0.01,XAUUSD,4555.347,4560.585,4552.451,4572.906,-0.11,0,5.24,,,user
1947219849,2026-01-16T15:39:25.157000,2026-01-16T15:39:47.023000,sell,0.01,0.01,XAUUSD,4551.387,4549.18,4555.982,4533.223,-0.11,0,2.21,,,user
1947193625,2026-01-16T15:34:52.467000,2026-01-16T15:35:02.521000,sell,0.01,0.01,XAUUSD,4545.287,4540.856,4557.145,4529.632,-0.11,0,4.43,,,user
1947107607,2026-01-16T15:23:42.800000,2026-01-16T15:24:02.509000,sell,0.01,0.01,XAUUSD,4598.371,4592.613,4602.767,4592.613,-0.11,0,5.76,,,tp
1947081388,2026-01-16T15:19:11.708000,2026-01-16T15:19:53.233000,sell,0.1,0.1,XAUUSD,4614.04,4607.799,4617.899,4607.799,-1.1,0,62.41,,,tp
1947030377,2026-01-16T15:03:13.565000,2026-01-16T15:18:35.835000,buy,0.01,0.01,XAUUSD,4613.106,4612.2,4612.2,4625.958,-0.11,0,-0.91,,,sl
1947073658,2026-01-16T15:17:16.647000,2026-01-16T15:18:34.624000,buy,0.05,0.1,XAUUSD,4617.02,4614.418,4614.687,4623.589,-1.1,0,-13.01,,,sl
1947073658,2026-01-16T15:17:16.647000,2026-01-16T15:17:42.866000,buy,0.05,0.1,XAUUSD,4617.02,4616.3,4614.687,4623.589,,0,-3.6,,,user
1947067169,2026-01-16T15:14:02.658000,2026-01-16T15:16:07.498000,buy,0.05,0.05,XAUUSD,4616.483,4614.799,4614.799,4618.287,-0.55,0,-8.42,,,sl
1947064897,2026-01-16T15:13:11.144000,2026-01-16T15:13:19.685000,buy,0.05,0.05,XAUUSD,4618.05,4616.901,4614.817,4626.801,-0.55,0,-5.74,,,user
1947061832,2026-01-16T15:12:16.769000,2026-01-16T15:12:51.731000,buy,0.05,0.05,XAUUSD,4617.117,4617.223,4614.799,4626.782,-0.55,0,0.53,,,user
1947060461,2026-01-16T15:11:33.738000,2026-01-16T15:11:38.399000,buy,0.05,0.05,XAUUSD,4616.958,4617.237,4614.799,4626.178,-0.55,0,1.4,,,user
1947056723,2026-01-16T15:09:58.131000,2026-01-16T15:10:56.803000,buy,0.05,0.05,XAUUSD,4616.906,4616.3330000000005,4614.819,4620.659,-0.55,0,-2.86,,,user
1947054083,2026-01-16T15:09:10.337000,2026-01-16T15:09:37.284000,buy,0.05,0.05,XAUUSD,4617.002,4616.633,4614.729,4626.371,-0.55,0,-1.84,,,user
1947027021,2026-01-16T15:02:26.591000,2026-01-16T15:02:34.706000,buy,0.05,0.05,XAUUSD,4610.581,4611.935,4608.785,4617.903,-0.55,0,6.77,,,user
1946464561,2026-01-16T11:31:35.876000,2026-01-16T15:01:55.126000,buy,0.01,0.01,USOIL,59.795,59.369,59.369,62.257,-0.13,0,-4.26,,,sl
1947023486,2026-01-16T15:01:09.379000,2026-01-16T15:01:19.366000,buy,0.05,0.05,XAUUSD,4610.601,4611.647,4608.964,4616.978,-0.55,0,5.23,,,user
1946965745,2026-01-16T14:40:53.043000,2026-01-16T14:59:30.164000,buy,0.01,0.05,XAUUSD,4608.122,4609.041,4607.148,,-0.55,0,0.92,,,user
1946995264,2026-01-16T14:51:00.224000,2026-01-16T14:51:26.360000,buy,0.01,0.01,XAUUSD,4611.843,4612.845,4609.318,,-0.11,0,1.01,,,user
1946965745,2026-01-16T14:40:53.043000,2026-01-16T14:50:04.666000,buy,0.01,0.05,XAUUSD,4608.122,4614.152,4607.148,,,0,6.03,,,user
1946988086,2026-01-16T14:48:23.180000,2026-01-16T14:48:38.753000,buy,0.03,0.03,XAUUSD,4612.563,4612.951,,,-0.33,0,1.16,,,user
1946965745,2026-01-16T14:40:53.043000,2026-01-16T14:46:16.695000,buy,0.01,0.05,XAUUSD,4608.122,4608.808,4607.148,,,0,0.69,,,user
1946965745,2026-01-16T14:40:53.043000,2026-01-16T14:46:07.152000,buy,0.01,0.05,XAUUSD,4608.122,4608.222,4607.148,,,0,0.1,,,user
1946965745,2026-01-16T14:40:53.043000,2026-01-16T14:45:27.063000,buy,0.01,0.05,XAUUSD,4608.122,4609.8330000000005,4607.148,,,0,1.71,,,user
1946944314,2026-01-16T14:35:14.365000,2026-01-16T14:39:56.610000,buy,0.01,0.05,XAUUSD,4607.929,4604.707,4604.707,,-0.55,0,-3.22,,,sl
1946944314,2026-01-16T14:35:14.365000,2026-01-16T14:38:55.481000,buy,0.01,0.05,XAUUSD,4607.929,4607,4604.707,,,0,-0.93,,,user
1946944314,2026-01-16T14:35:14.365000,2026-01-16T14:37:12.811000,buy,0.01,0.05,XAUUSD,4607.929,4610.004,4604.707,,,0,2.07,,,user
1946944314,2026-01-16T14:35:14.365000,2026-01-16T14:36:48.290000,buy,0.01,0.05,XAUUSD,4607.929,4610.433,4604.707,,,0,2.5,,,user
1946944314,2026-01-16T14:35:14.365000,2026-01-16T14:36:39.754000,buy,0.01,0.05,XAUUSD,4607.929,4610.121,4604.707,,,0,2.19,,,user
1946929123,2026-01-16T14:31:31.897000,2026-01-16T14:32:00.094000,sell,0.01,0.01,XAUUSD,4597.542,4601.243,4601.243,4593.441,-0.11,0,-3.7,,,sl
1946912346,2026-01-16T14:26:58.365000,2026-01-16T14:27:04.859000,buy,0.01,0.01,XAUUSD,4605.444,4604.23,4604.23,4609.41,-0.11,0,-1.21,,,sl
1946905874,2026-01-16T14:24:37.114000,2026-01-16T14:24:58.772000,buy,0.01,0.01,XAUUSD,4602.688,4602.01,4602.01,4606.725,-0.11,0,-0.68,,,sl
1946903847,2026-01-16T14:23:40.723000,2026-01-16T14:24:50.515000,buy,0.01,0.01,XAUUSD,4603.619,4602.243,4602.243,4607.42,-0.11,0,-1.38,,,sl
1946898831,2026-01-16T14:21:07.463000,2026-01-16T14:24:50.424000,buy,0.01,0.01,XAUUSD,4605.191,4602.243,4602.243,4613.667,-0.11,0,-2.95,,,sl
1946799368,2026-01-16T13:42:18.635000,2026-01-16T14:14:35.385000,buy,0.01,0.01,XAUUSD,4595.449,4607.398,4602.328,4617.068,-0.11,0,11.95,,,user
1946870327,2026-01-16T14:08:18.712000,2026-01-16T14:10:01.171000,buy,0.01,0.01,XAUUSD,4604.519,4603.496,4603.496,4610.631,-0.11,0,-1.02,,,sl
1946855046,2026-01-16T14:03:31.139000,2026-01-16T14:04:45.951000,buy,0.01,0.01,XAUUSD,4599.355,4602.175,4597.769,4624.32,-0.11,0,2.82,,,user
1946804134,2026-01-16T13:44:17.135000,2026-01-16T13:57:26.896000,buy,0.01,0.01,XAUUSD,4598.694,4600.887,4594.904,4610.055,-0.11,0,2.2,,,user
1946818413,2026-01-16T13:48:16.279000,2026-01-16T13:50:03.581000,buy,0.01,0.01,XAUUSD,4599.911,4601.417,4594.267,4625.207,-0.11,0,1.51,,,user
1946792298,2026-01-16T13:40:33.026000,2026-01-16T13:41:18.447000,sell,0.01,0.02,XAUUSD,4592.623,4596.418,4596.418,4578.776,-0.22,0,-3.8,,,sl
1946792298,2026-01-16T13:40:33.026000,2026-01-16T13:41:17.551000,sell,0.01,0.02,XAUUSD,4592.623,4596.062,4596.418,4578.776,,0,-3.44,,,user
1946673346,2026-01-16T13:10:15.368000,2026-01-16T13:39:36.992000,buy,0.01,0.01,BTCUSD,95406.66,95324.77,95324.77,95863.99,-0.16,0,-0.82,,,sl
1946779426,2026-01-16T13:36:44.232000,2026-01-16T13:39:01.355000,buy,0.01,0.01,XAUUSD,4597.72,4593.692,4593.692,4607.447,-0.11,0,-4.03,,,sl
1946772443,2026-01-16T13:35:14.145000,2026-01-16T13:35:40.956000,sell,0.02,0.02,XAUUSD,4594.781,4598.02,4598.02,4580.433,-0.22,0,-6.48,,,sl
1946768380,2026-01-16T13:34:05.490000,2026-01-16T13:35:00.302000,buy,0.01,0.01,XAUUSD,4595.805,4595.061,4591.482,4606.419,-0.11,0,-0.75,,,user
1946734855,2026-01-16T13:24:49.169000,2026-01-16T13:33:11.353000,sell,0.01,0.01,XAUUSD,4591.193,4594.587,4594.209,4578.658,-0.11,0,-3.4,,,sl
1946682460,2026-01-16T13:13:11.183000,2026-01-16T13:16:45.604000,sell,0.01,0.01,XAUUSD,4596.477,4590.034,4599.179,4590.619,-0.11,0,6.45,,,tp
1946685993,2026-01-16T13:14:40.250000,2026-01-16T13:15:46.751000,sell,0.01,0.01,XAUUSD,4597.512,4596.186,4599.059,4590.596,-0.11,0,1.32,,,user
1946660317,2026-01-16T13:06:15.984000,2026-01-16T13:09:54.116000,buy,0.01,0.02,XAUUSD,4599.785,4597.879,4597.879,4609.057,-0.22,0,-1.91,,,sl
1946665635,2026-01-16T13:08:12.844000,2026-01-16T13:08:48.673000,buy,0.01,0.01,XAUUSD,4601.497,4599.467,4599.88,4611.209,-0.11,0,-2.03,,,sl
1946660317,2026-01-16T13:06:15.984000,2026-01-16T13:07:27.379000,buy,0.01,0.02,XAUUSD,4599.785,4602.773,4597.879,4609.057,,0,2.98,,,user
1946628665,2026-01-16T12:56:44.386000,2026-01-16T13:04:57.861000,buy,0.01,0.01,XAUUSD,4602.677,4598.407,4598.407,4612.737,-0.11,0,-4.27,,,sl
1946604371,2026-01-16T12:50:49.332000,2026-01-16T12:53:06.502000,buy,0.01,0.01,XAUUSD,4604.492,4598.2080000000005,,4614.443,-0.11,0,-6.28,,,user
1946491255,2026-01-16T11:47:42.110000,2026-01-16T12:49:44.936000,buy,0.04,0.04,BTCUSD,95392.98,95378.12,95378.12,103255.67,-0.64,0,-0.6,,,sl
1946563551,2026-01-16T12:29:15.502000,2026-01-16T12:30:38.388000,buy,0.01,0.01,XAUUSD,4606.709,4604.2970000000005,4604.78,4616.878,-0.11,0,-2.41,,,sl
1946556128,2026-01-16T12:25:51.589000,2026-01-16T12:26:47.792000,buy,0.01,0.01,XAUUSD,4605.89,4607.334,4604.848,4615.906,-0.11,0,1.44,,,user
1946518840,2026-01-16T12:06:50.361000,2026-01-16T12:24:09.227000,buy,0.01,0.01,XAUUSD,4611.021,4606.304,4606.304,,-0.11,0,-4.72,,,sl
1946516548,2026-01-16T12:05:50.022000,2026-01-16T12:06:02.155000,buy,0.02,0.02,XAUUSD,4611.12,4609.656,4609.656,4616.241,-0.22,0,-2.93,,,sl
1946494430,2026-01-16T11:49:15.677000,2026-01-16T12:00:20.738000,buy,0.01,0.01,XAUUSD,4613.79,4611.799,4611.799,4621.824,-0.11,0,-1.99,,,sl
1946476796,2026-01-16T11:38:19.500000,2026-01-16T11:44:43.044000,buy,0.04,0.04,BTCUSD,95361.16,95286.63,95286.63,95559.69,-0.64,0,-2.98,,,sl
1946473151,2026-01-16T11:36:06.759000,2026-01-16T11:37:10.753000,buy,0.01,0.01,XAUUSD,4613.375,4612.701,4611.784,4618.779,-0.11,0,-0.68,,,user
1946439371,2026-01-16T11:15:16.655000,2026-01-16T11:25:30.002000,buy,0.01,0.01,XAUUSD,4607.173,4609.959,4604.722,4611.605,-0.11,0,2.79,,,user
1946290098,2026-01-16T09:33:22.501000,2026-01-16T09:38:40.284000,sell,0.01,0.01,XAUUSD,4599.671,4600.627,4601.047,4596.56,-0.11,0,-0.96,,,user
1946265591,2026-01-16T09:18:33.552000,2026-01-16T09:24:01.182000,buy,0.01,0.01,XAUUSD,4603.694,4602.029,4602.3,4607.516,-0.11,0,-1.66,,,sl
1946254265,2026-01-16T09:09:46.992000,2026-01-16T09:15:59.155000,sell,0.01,0.01,XAUUSD,4606.17,4603.301,4606.46,4603.165,-0.11,0,2.87,,,user
1946246011,2026-01-16T09:04:26.391000,2026-01-16T09:05:24.882000,buy,0.01,0.01,XAUUSD,4604.161,4605.298,4603.026,4606.693,-0.11,0,1.14,,,user
1946244411,2026-01-16T09:03:11.122000,2026-01-16T09:03:52.646000,buy,0.01,0.01,XAUUSD,4603.242,4604.405,4603.255,4605.344,-0.11,0,1.17,,,user
1946237310,2026-01-16T08:57:21.982000,2026-01-16T08:59:59.753000,sell,0.01,0.03,XAUUSD,4604.455,4603.265,4604.89,4599.114,-0.33,0,1.19,,,user
1946237310,2026-01-16T08:57:21.982000,2026-01-16T08:59:40.602000,sell,0.01,0.03,XAUUSD,4604.455,4602.868,4604.89,4599.114,,0,1.59,,,user
1946237310,2026-01-16T08:57:21.982000,2026-01-16T08:59:19.687000,sell,0.01,0.03,XAUUSD,4604.455,4603.24,4604.89,4599.114,,0,1.22,,,user
1946235378,2026-01-16T08:56:07.613000,2026-01-16T08:56:27.925000,buy,0.02,0.02,XAUUSD,4605.529,4604.549,,,-0.22,0,-1.96,,,user
1946234578,2026-01-16T08:55:35.256000,2026-01-16T08:55:54.676000,buy,0.01,0.01,XAUUSD,4606.912,4605.089,4605.089,4610.553,-0.11,0,-1.82,,,sl
1946223766,2026-01-16T08:48:20.392000,2026-01-16T08:48:55.953000,sell,0.03,0.03,XAUUSD,4602.545,4603.256,4603.256,4598.89,-0.33,0,-2.13,,,sl
1946222066,2026-01-16T08:47:03.177000,2026-01-16T08:47:30.284000,buy,0.02,0.02,XAUUSD,4602.353,4601.874,4601.874,4603.19,-0.22,0,-0.96,,,sl
1946219777,2026-01-16T08:45:22.753000,2026-01-16T08:45:50.019000,buy,0.02,0.02,XAUUSD,4602.399,4602.456,4601.902,4603.513,-0.22,0,0.11,,,user
1946214721,2026-01-16T08:42:57.169000,2026-01-16T08:43:36.187000,buy,0.02,0.02,XAUUSD,4605.051,4603.866,4603.866,4608.628,-0.22,0,-2.37,,,sl
1946208725,2026-01-16T08:38:20.638000,2026-01-16T08:40:35.031000,buy,0.01,0.02,XAUUSD,4604.357,4603.887,4603.887,4609.127,-0.22,0,-0.47,,,sl
1946208725,2026-01-16T08:38:20.638000,2026-01-16T08:39:20.629000,buy,0.01,0.02,XAUUSD,4604.357,4605.054,4603.887,4609.127,,0,0.69,,,user
1946206501,2026-01-16T08:37:33.668000,2026-01-16T08:37:40.774000,buy,0.02,0.02,XAUUSD,4604.529,4603.967,4603.967,,-0.22,0,-1.13,,,sl
1946202176,2026-01-16T08:35:04.158000,2026-01-16T08:36:59.820000,buy,0.01,0.01,XAUUSD,4606.181,4604.735,4604.735,4608.639,-0.11,0,-1.44,,,sl
1946204664,2026-01-16T08:36:45.559000,2026-01-16T08:36:59.269000,buy,0.01,0.01,XAUUSD,4605.423,4604.934,4604.934,,-0.11,0,-0.49,,,sl
1946200177,2026-01-16T08:33:56.046000,2026-01-16T08:34:22.157000,buy,0.01,0.01,XAUUSD,4607.592,4606.727,4607.245,,-0.11,0,-0.86,,,sl
1946198135,2026-01-16T08:32:06.974000,2026-01-16T08:32:49.561000,buy,0.01,0.01,XAUUSD,4608.396,4607.992,4607.992,,-0.11,0,-0.41,,,sl
1946192245,2026-01-16T08:28:02.468000,2026-01-16T08:28:59.213000,buy,0.01,0.01,XAUUSD,4608.844,4609.397,4607.98,,-0.11,0,0.56,,,user
1946190966,2026-01-16T08:27:10.875000,2026-01-16T08:27:54.163000,buy,0.01,0.01,XAUUSD,4609.007,4609.3240000000005,4607.948,,-0.11,0,0.31,,,user
1946184502,2026-01-16T08:23:50.664000,2026-01-16T08:24:23.784000,buy,0.01,0.01,XAUUSD,4607.902,4608.564,4607.135,,-0.11,0,0.66,,,user
1946180326,2026-01-16T08:20:07.079000,2026-01-16T08:21:46.569000,buy,0.01,0.01,XAUUSD,4607.098,4606.728,4606.728,,-0.11,0,-0.37,,,sl
1946175241,2026-01-16T08:15:25.336000,2026-01-16T08:16:15.869000,sell,0.01,0.01,XAUUSD,4605.036,4606.546,4606.546,4602.316,-0.11,0,-1.51,,,sl
1946173061,2026-01-16T08:13:50.803000,2026-01-16T08:14:06.025000,buy,0.01,0.01,XAUUSD,4606.63,4605.943,4605.943,4608.797,-0.11,0,-0.69,,,sl
1946171914,2026-01-16T08:12:44.059000,2026-01-16T08:13:14.466000,buy,0.01,0.01,XAUUSD,4607.487,4606.377,4606.625,,-0.11,0,-1.11,,,sl
1946167818,2026-01-16T08:09:58.945000,2026-01-16T08:12:20.372000,buy,0.01,0.01,XAUUSD,4605.661,4606.743,4605.949,4608.78,-0.11,0,1.08,,,user
1946162828,2026-01-16T08:05:41.633000,2026-01-16T08:08:30.818000,buy,0.01,0.01,XAUUSD,4608.083,4606.706,4606.941,4610.904,-0.11,0,-1.37,,,sl
1946161337,2026-01-16T08:04:07.534000,2026-01-16T08:05:14.617000,buy,0.01,0.01,XAUUSD,4608.531,4607.956,4607.956,,-0.11,0,-0.57,,,sl
1946158222,2026-01-16T08:02:02.877000,2026-01-16T08:02:20.594000,buy,0.01,0.01,XAUUSD,4609.171,4607.933,4607.933,,-0.11,0,-1.24,,,sl
1946145942,2026-01-16T07:53:04.223000,2026-01-16T08:00:00.214000,buy,0.01,0.01,XAUUSD,4607.7,4606.946,4606.946,4613.166,-0.11,0,-0.75,,,sl
1946142775,2026-01-16T07:50:36.925000,2026-01-16T07:52:48.137000,buy,0.01,0.01,XAUUSD,4608.091,4606.809,4606.809,,-0.11,0,-1.28,,,sl
1946090447,2026-01-16T07:24:35.279000,2026-01-16T07:41:29.070000,buy,0.01,0.01,XAUUSD,4606.092,4605.203,4605.672,4618.082,-0.11,0,-0.89,,,sl
1946083141,2026-01-16T07:22:43.822000,2026-01-16T07:23:31.133000,buy,0.01,0.01,XAUUSD,4606.573,4605.055,4605.055,4617.665,-0.11,0,-1.51,,,sl
1945754313,2026-01-16T04:30:12.581000,2026-01-16T04:30:15.745000,buy,0.01,0.01,XAUUSD,4598.597,4597.952,4598.253,,-0.11,0,-0.65,,,sl
1945551320,2026-01-16T01:52:37.071000,2026-01-16T01:52:39.530000,buy,0.01,0.01,XAUUSD,4602.291,4601.914,4601.914,,-0.11,0,-0.38,,,sl
1945539858,2026-01-16T01:44:41.893000,2026-01-16T01:45:01.454000,buy,0.01,0.01,XAUUSD,4606.439,4605.27,,,-0.11,0,-1.17,,,user
1945536555,2026-01-16T01:43:02.421000,2026-01-16T01:43:07.874000,buy,0.01,0.01,XAUUSD,4606.132,4607.696,4605.454,,-0.11,0,1.57,,,user
1945535641,2026-01-16T01:42:11.419000,2026-01-16T01:42:15.497000,buy,0.01,0.01,XAUUSD,4606.309,4605.704,4605.704,,-0.11,0,-0.61,,,sl
1945533759,2026-01-16T01:41:16.918000,2026-01-16T01:41:44.664000,buy,0.01,0.01,XAUUSD,4605.77,4608.022,4604.966,,-0.11,0,2.25,,,user
